Generation,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite
1,0.8555156302168421,0.8474693154742978,0.8529506708468382,0.8474693154742978,0.8474693154742978,0.8474693154742978
2,0.8555156302168421,0.8507648673776587,0.8529506708468382,0.8507648673776587,0.8507648673776587,0.8507648673776587
3,0.8555156302168421,0.8507648673776587,0.8529506708468382,0.8507648673776587,0.8507648673776587,0.8507648673776587
4,0.858285625426858,0.8507648673776587,0.8529506708468382,0.8507648673776587,0.8507648673776587,0.8507648673776587
5,0.858285625426858,0.8542718850952615,0.8529506708468382,0.8542718850952615,0.8542718850952615,0.8542718850952615
6,0.858285625426858,0.8542718850952615,0.8529506708468382,0.8542718850952615,0.8542718850952615,0.8542718850952615
7,0.858285625426858,0.8542718850952615,0.8529506708468382,0.8542718850952615,0.8542718850952615,0.8542718850952615
8,0.858285625426858,0.8542718850952615,0.8529506708468382,0.8542718850952615,0.8542718850952615,0.8542718850952615
9,0.858285625426858,0.8542718850952615,0.8529506708468382,0.8542718850952615,0.8542718850952615,0.8542718850952615
10,0.858285625426858,0.8571647358709832,0.8529506708468382,0.8571647358709832,0.8571647358709832,0.8571647358709832
11,0.858285625426858,0.8571647358709832,0.8529506708468382,0.8571647358709832,0.8571647358709832,0.8571647358709832
12,0.858285625426858,0.8571647358709832,0.8598895729865679,0.8571647358709832,0.8571647358709832,0.8571647358709832
13,0.858285625426858,0.8571647358709832,0.8598895729865679,0.8571647358709832,0.8571647358709832,0.8571647358709832
14,0.858285625426858,0.8580817507458792,0.8603453052909515,0.8577693067009764,0.8571647358709832,0.8571647358709832
15,0.858285625426858,0.8580817507458792,0.8603453052909515,0.8577693067009764,0.8571647358709832,0.8571647358709832
16,0.858285625426858,0.8580817507458792,0.8603453052909515,0.8577693067009764,0.8571647358709832,0.8571647358709832
17,0.858285625426858,0.8580817507458792,0.8603453052909515,0.8577693067009764,0.8571647358709832,0.8616842899867975
18,0.858285625426858,0.8580817507458792,0.8603453052909515,0.8577693067009764,0.8571647358709832,0.8616842899867975
19,0.858285625426858,0.8580817507458792,0.8603453052909515,0.8577693067009764,0.8571647358709832,0.8616842899867975
20,0.858285625426858,0.8580817507458792,0.8603453052909515,0.8592055896855044,0.8571647358709832,0.8616842899867975
21,0.8586487635709468,0.8580817507458792,0.8603453052909515,0.8592055896855044,0.8571647358709832,0.8616842899867975
22,0.8586487635709468,0.8580817507458792,0.8603453052909515,0.8592055896855044,0.8571647358709832,0.8616842899867975
23,0.8586487635709468,0.8580817507458792,0.8603453052909515,0.8592055896855044,0.8571647358709832,0.8616842899867975
24,0.8586487635709468,0.8580817507458792,0.8603453052909515,0.8592055896855044,0.8571647358709832,0.8616842899867975
