Generation,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite
50,0.956380411441751,0.9546468136470199,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
51,0.956380411441751,0.9546468136470199,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
52,0.956380411441751,0.9546468136470199,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
53,0.956380411441751,0.9546468136470199,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
54,0.956380411441751,0.9548023983148193,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
55,0.956380411441751,0.9548023983148193,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
56,0.956380411441751,0.9548023983148193,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
57,0.956380411441751,0.9548023983148193,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
58,0.956380411441751,0.955415135923343,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
59,0.956380411441751,0.955415135923343,0.9576271681564966,0.9546468136470199,0.9651676269787579,0.9546468136470199
60,0.956380411441751,0.955415135923343,0.9576543053199915,0.9546468136470199,0.9651676269787579,0.9546468136470199
