Sample,DE_AE,SHADE_AE,CMA-ES_AE,NRBO_AE,BOA_AE,HHO-Lite_AE,Ensemble_AE
227,0.2833,0.1729,0.1592,0.5980,0.1351,0.5980,0.2129
228,0.2417,0.0689,0.0730,0.1787,0.0987,0.1787,0.0893
229,0.0406,0.3494,0.1964,0.6447,0.4708,0.6447,0.3812
230,0.5847,0.1757,0.1455,0.3538,0.2256,0.3538,0.3049
231,0.1333,0.0136,0.0559,0.0643,0.3740,0.0643,0.0485
232,0.4559,0.0361,0.1868,0.0499,0.0078,0.0499,0.0885
233,0.1595,0.1719,0.0177,0.2634,0.1644,0.2634,0.1146
234,0.2537,0.0716,0.1132,0.2038,0.0626,0.2038,0.0641
235,0.6714,0.2912,0.2553,0.8862,0.7308,0.8862,0.2712
236,0.2792,0.2434,0.5280,0.2017,0.2284,0.2017,0.0750
237,0.4159,0.0503,0.1606,0.6502,0.4577,0.6502,0.1755
238,0.2580,0.1663,0.3527,0.2493,0.1008,0.2493,0.0176
239,0.2010,0.2392,0.1747,0.7355,0.2472,0.7355,0.2308
240,0.1759,0.0678,0.0868,0.0297,0.0890,0.0297,0.0097
241,0.4190,0.2455,0.3601,0.3963,0.4492,0.3963,0.0214
242,0.3035,0.1742,0.2044,0.4022,0.1717,0.4022,0.2719
243,0.1852,0.0962,0.0325,0.0375,0.6821,0.0375,0.0505
244,0.3510,0.0662,0.2323,0.0606,0.2894,0.0606,0.1434
245,0.1267,0.0526,0.1232,0.4896,0.4666,0.4896,0.0191
246,0.5681,0.1879,0.1659,0.4554,0.2451,0.4554,0.0040
247,0.1851,0.1451,0.3781,1.0022,0.4169,1.0022,0.1657
248,0.3917,0.2011,0.0805,0.1232,0.1676,0.1232,0.0096
249,0.3692,0.0220,0.1912,0.2335,0.0229,0.2335,0.0174
250,0.3613,0.1247,0.0510,0.2691,0.0829,0.2691,0.0369
251,0.1167,0.0462,0.1909,0.3088,0.4750,0.3088,0.0471
252,0.4093,0.3301,0.1311,1.1075,0.1277,1.1075,0.2837
253,0.2759,0.7317,0.0919,0.4267,0.5066,0.4267,0.0281
254,0.4237,0.0844,0.5419,0.4019,0.3127,0.4019,0.3600
255,0.0611,0.3557,0.2564,0.3225,0.4085,0.3225,0.1756
256,0.6246,0.1181,0.3825,0.9366,0.2832,0.9366,0.3955
257,0.3825,0.1236,0.0131,0.0087,0.3368,0.0087,0.0076
258,0.1155,0.4186,0.0303,0.2614,0.1273,0.2614,0.1895
259,0.4323,0.4344,0.0538,0.1179,0.3215,0.1179,0.1778
260,0.0087,0.1182,0.1062,0.2197,0.0610,0.2197,0.0817
261,0.2745,0.1232,0.3847,0.1461,0.1589,0.1461,0.1179
262,0.3178,0.2811,0.1969,0.2136,0.2957,0.2136,0.0253
263,0.2674,0.0704,0.0473,0.1664,0.0270,0.1664,0.0044
264,0.1953,0.1877,0.0226,0.4505,0.2322,0.4505,0.2490
265,0.6565,0.1080,0.4496,0.2537,0.2853,0.2537,0.3378
266,0.4774,0.2579,0.5240,0.0786,0.2513,0.0786,0.2372
267,0.5188,0.0111,0.4801,0.3387,0.2240,0.3387,0.3183
268,0.1961,0.1090,0.1632,0.3256,0.1888,0.3256,0.0440
269,0.7470,0.3997,0.5660,0.2390,0.3890,0.2390,0.4373
270,0.1873,0.1304,0.1207,0.2011,0.0610,0.2011,0.1486
271,1.1665,1.4005,1.2872,1.1779,1.2724,1.1779,1.2496
272,0.5448,0.3151,0.3866,0.4304,0.6194,0.4304,0.0226
273,0.1889,0.0259,0.0310,0.0398,0.0106,0.0398,0.0567
274,0.4750,0.2073,0.1285,0.1579,0.1762,0.1579,0.2194
275,0.2111,0.0906,0.0958,0.1057,0.0031,0.1057,0.1010
276,0.0362,0.2266,0.0668,0.3371,0.2864,0.3371,0.0018
277,0.3691,0.2611,0.5712,0.5373,0.2597,0.5373,0.2009
278,0.4256,0.0254,0.5716,0.0393,0.0431,0.0393,0.1729
279,0.3369,0.2821,0.1819,0.0037,0.1690,0.0037,0.1688
280,0.5125,0.1131,0.2718,0.0351,0.1442,0.0351,0.1521
281,0.1487,0.0377,0.0765,0.1231,0.1609,0.1231,0.1111
282,0.0575,0.1429,0.2164,0.1296,0.0131,0.1296,0.0148
283,0.1553,0.2006,0.2574,0.0519,0.1378,0.0519,0.0296
284,0.2438,0.3983,0.2668,0.1094,0.4182,0.1094,0.1952
285,0.0326,0.1651,0.1700,0.1228,0.0368,0.1228,0.0322
286,0.6512,0.3064,0.3911,0.3056,0.3659,0.3056,0.3908
287,0.3568,0.0507,0.2449,0.2919,0.0590,0.2919,0.1758
288,0.3706,0.0123,0.2341,0.2105,0.0178,0.2105,0.1691
289,0.2782,0.0647,0.2645,0.0892,0.0295,0.0892,0.0606
290,0.2294,0.2600,0.2376,0.6521,0.2475,0.6521,0.2870
291,1.4568,0.2521,0.4302,0.6520,0.6833,0.6520,0.5390
292,0.0265,0.1279,0.2506,0.1946,0.1655,0.1946,0.0057
293,0.2149,0.8702,0.3713,0.2787,0.7084,0.2787,0.4593
294,0.8243,1.0178,0.1253,0.7171,0.4712,0.7171,0.6425
295,0.2457,0.2625,0.2304,0.6955,0.1328,0.6955,0.2002
296,2.4557,0.6903,0.8892,0.5376,0.3772,0.5376,0.8014
297,0.3031,0.0019,0.0355,0.0612,0.3199,0.0612,0.1319
298,1.8580,0.6471,0.9091,1.0328,1.3229,1.0328,1.1371
299,2.1083,0.3209,0.2306,0.5918,0.1749,0.5918,0.0568
300,0.3570,0.6685,0.5511,0.0383,0.5061,0.0383,0.2479
301,0.4236,0.1442,0.3542,0.2845,0.0188,0.2845,0.1044
302,0.2322,0.1684,0.9630,1.5461,0.0634,1.5461,0.6675
303,1.9082,0.0634,1.4627,0.1510,0.3385,0.1510,0.5634
304,0.6499,0.4844,0.4924,0.2925,0.8458,0.2925,0.3361
305,0.1663,0.4698,0.1439,0.0161,0.0115,0.0161,0.0303
306,4.3201,2.7658,4.5145,3.0908,1.6889,3.0908,3.2564
307,1.4606,0.0880,1.4079,0.3586,0.1325,0.3586,0.6018
308,0.4173,0.2929,0.2042,0.6489,0.4010,0.6489,0.1816
309,0.3752,0.6571,0.0663,0.1034,0.2656,0.1034,0.1143
310,1.6083,0.3336,0.7550,0.4510,0.0774,0.4510,0.4787
311,1.4851,0.4535,1.5415,0.3199,1.0128,0.3199,0.8760
312,2.3585,0.6041,0.0880,0.7304,0.0786,0.7304,0.5586
313,0.0553,0.0280,0.0445,0.0190,0.1715,0.0190,0.0227
314,0.0965,0.7902,0.0340,0.1132,0.1691,0.1132,0.1896
315,0.3037,0.8387,0.4805,0.3122,0.9630,0.3122,0.2440
316,0.8231,0.9638,1.0487,0.2119,0.3118,0.2119,0.0401
317,0.2105,0.3512,0.1809,0.7482,0.5592,0.7482,0.4553
318,0.0277,0.5026,0.6009,0.3867,0.4251,0.3867,0.0339
319,0.1035,0.8359,0.8887,0.2306,0.6910,0.2306,0.3639
320,0.2914,0.1400,0.8573,0.3818,0.0780,0.3818,0.0299
321,1.2705,0.3336,0.8059,0.4113,0.5146,0.4113,0.6331
322,0.2004,1.1071,0.3619,0.8867,0.8176,0.8867,0.5765
323,0.1795,1.3562,0.4612,0.8351,1.0004,0.8351,0.7746
324,1.1128,0.4826,1.3120,0.8069,0.7166,0.8069,0.8765
325,3.0357,0.0083,0.4649,0.1488,0.9720,0.1488,0.3936
326,0.6733,0.1686,0.4208,0.2188,0.9228,0.2188,0.0175
327,1.3022,0.2051,1.0403,0.7077,1.3087,0.7077,0.4376
328,0.0188,0.9618,0.0748,0.6137,0.7367,0.6137,0.4914
329,0.1691,0.0271,0.5851,0.4252,0.1550,0.4252,0.0219
330,0.9938,0.0250,0.8743,0.6880,0.1250,0.6880,0.5628
331,0.8344,1.5081,0.5751,2.0453,1.9405,2.0453,1.4686
332,0.0285,0.1211,0.4404,0.3329,0.0006,0.3329,0.0420
333,1.1277,0.8051,1.4001,0.8195,0.7533,0.8195,0.9603
334,0.2829,0.4909,0.0197,0.0975,0.1109,0.0975,0.1416
335,0.0518,0.9404,0.1085,0.2193,0.6516,0.2193,0.3136
336,0.4305,1.3536,0.6613,0.4273,0.3793,0.4273,0.6205
337,0.1730,0.9822,0.7774,1.0066,1.4697,1.0066,0.8971
338,0.6028,0.1071,0.4765,0.0900,0.2695,0.0900,0.1321
339,0.2915,0.6339,0.5084,0.5236,0.4520,0.5236,0.3104
340,3.0969,0.1032,0.8428,0.0243,0.2356,0.0243,0.6685
341,2.0153,1.3878,1.7657,1.9656,1.2291,1.9656,1.7138
342,0.1939,0.0831,0.7393,0.2159,0.0788,0.2159,0.2570
343,0.2212,0.4318,0.6768,0.0274,0.4772,0.0274,0.3039
344,2.1896,1.7139,2.4297,2.0361,1.8088,2.0361,2.0368
345,2.6918,3.0758,3.2238,3.3532,2.5283,3.3532,3.0273
346,0.5883,0.0549,0.4729,0.2047,0.1799,0.2047,0.2688
347,1.5575,0.3801,1.1509,0.0299,0.1626,0.0299,0.5546
348,0.6101,0.1350,0.3321,0.0986,0.5011,0.0986,0.0709
349,0.0390,0.3510,0.1411,0.3208,0.2469,0.3208,0.2198
350,3.3264,1.9999,3.0144,2.2075,3.0832,2.2075,2.6556
351,3.1745,1.2771,1.8482,1.4750,0.7551,1.4750,1.6773
352,3.3350,1.2050,1.6621,2.4751,0.4769,2.4751,1.3426
353,0.6621,0.3577,0.5207,0.0554,0.2132,0.0554,0.1393
354,0.1480,0.2157,0.4281,0.4264,0.5551,0.4264,0.1403
355,0.7517,1.3051,1.1737,0.8672,1.2274,0.8672,1.0378
356,0.0270,0.5962,1.3828,0.3172,0.0759,0.3172,0.4338
357,0.4611,0.1685,0.7764,0.3526,0.8532,0.3526,0.4407
358,0.1093,0.3486,0.6180,0.1606,0.0427,0.1606,0.0138
359,0.4555,0.3761,0.9360,1.0056,0.2814,1.0056,0.6658
360,0.1913,0.7822,0.6640,0.9795,1.6917,0.9795,0.8755
361,0.1295,0.9602,0.3580,0.4367,0.1643,0.4367,0.0990
362,0.2344,0.5716,0.1768,0.9909,1.0031,0.9909,0.6476
363,0.0411,1.7618,0.7995,0.3509,0.4129,0.3509,0.3987
364,0.0403,0.0064,0.6420,1.1687,0.2457,1.1687,0.5230
365,0.2669,0.3484,0.0927,0.3363,0.1375,0.3363,0.0371
366,0.0204,0.4609,0.1581,0.2765,0.2849,0.2765,0.2448
