Generation,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3192343687846486,0.0,0.0,0.0,0.0,0.0
3,0.3192343687846486,0.0,0.0,0.0,0.0,0.0
4,0.3192343687846486,0.0,0.0,0.0,0.0,0.0
5,0.3192343687846486,0.0,0.0,0.0,0.0,0.0
6,0.3192343687846486,0.0,0.0,0.0,0.0,0.0
7,0.35896382718548325,0.0,0.0,0.0,0.0,0.0
8,0.35896382718548325,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
9,0.35896382718548325,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
10,0.35896382718548325,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
11,0.35896382718548325,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
12,0.4775022372764297,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
13,0.4775022372764297,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
14,0.4775022372764297,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
15,0.4775022372764297,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
16,0.4775022372764297,0.3274538003885835,0.0,0.3274538003885835,0.3274538003885835,0.3274538003885835
17,0.4775022372764297,0.3274538003885835,0.0,0.5304418123184134,0.3274538003885835,0.3274538003885835
18,0.4775022372764297,0.3274538003885835,0.0,0.5471613865607454,0.3274538003885835,0.3274538003885835
19,0.4775022372764297,0.3274538003885835,0.0,0.5471613865607454,0.3274538003885835,0.3274538003885835
20,0.4775022372764297,0.3274538003885835,0.0,0.5471613865607454,0.3274538003885835,0.3274538003885835
21,0.4775022372764297,0.3274538003885835,0.0,0.5471613865607454,0.3274538003885835,0.3274538003885835
22,0.4775022372764297,0.3274538003885835,0.09350019900589368,0.5471613865607454,0.3274538003885835,0.3274538003885835
23,0.4775022372764297,0.3274538003885835,0.09350019900589368,0.5471613865607454,0.48875544451675224,0.3274538003885835
24,0.4775022372764297,0.3274538003885835,0.09350019900589368,0.5471613865607454,0.49827446273882114,0.3274538003885835
25,0.4775022372764297,0.3274538003885835,0.31240791398186063,0.5471613865607454,0.49827446273882114,0.3274538003885835
26,0.5892730920137081,0.37085303226885036,0.31240791398186063,0.5471613865607454,0.49827446273882114,0.3274538003885835
27,0.5892730920137081,0.37085303226885036,0.31240791398186063,0.5471613865607454,0.506889461472088,0.3274538003885835
28,0.5892730920137081,0.37085303226885036,0.31240791398186063,0.5471613865607454,0.5289575275076521,0.3274538003885835
29,0.5892730920137081,0.37085303226885036,0.31240791398186063,0.5471613865607454,0.5289575275076521,0.3274538003885835
30,0.5892730920137081,0.37085303226885036,0.31240791398186063,0.5471613865607454,0.5289575275076521,0.3274538003885835
31,0.5892730920137081,0.37085303226885036,0.31240791398186063,0.5471613865607454,0.5289575275076521,0.3274538003885835
32,0.5892730920137081,0.37085303226885036,0.31240791398186063,0.5471613865607454,0.5289575275076521,0.3274538003885835
33,0.5892730920137081,0.37085303226885036,0.4560806075663745,0.5471613865607454,0.5289575275076521,0.3274538003885835
34,0.5892730920137081,0.37085303226885036,0.4560806075663745,0.5471613865607454,0.5289575275076521,0.3274538003885835
35,0.5892730920137081,0.37085303226885036,0.4560806075663745,0.5471613865607454,0.538318253325221,0.3274538003885835
36,0.5892730920137081,0.37085303226885036,0.4560806075663745,0.5471613865607454,0.538318253325221,0.3274538003885835
37,0.5892730920137081,0.37085303226885036,0.4560806075663745,0.5471613865607454,0.538318253325221,0.3274538003885835
38,0.5892730920137081,0.37085303226885036,0.4560806075663745,0.5471613865607454,0.538318253325221,0.3274538003885835
39,0.5892730920137081,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
40,0.5892730920137081,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
41,0.5892730920137081,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
42,0.5892730920137081,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
43,0.6524358853175263,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
44,0.6524358853175263,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
45,0.6524358853175263,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
46,0.6524358853175263,0.37085303226885036,0.5830925219461558,0.5471613865607454,0.538318253325221,0.3274538003885835
47,0.6524358853175263,0.37085303226885036,0.5830925219461558,0.5578560407091302,0.538318253325221,0.3274538003885835
48,0.6524358853175263,0.37085303226885036,0.5830925219461558,0.5578560407091302,0.538318253325221,0.3274538003885835
49,0.6524358853175263,0.37085303226885036,0.5830925219461558,0.5578560407091302,0.5546815514071369,0.3274538003885835
50,0.6524358853175263,0.37085303226885036,0.5896627434345993,0.5578560407091302,0.5546815514071369,0.3274538003885835
