Actual,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite,WeightedAvg_Pred
75.3300,56.9382,55.1945,50.5458,66.8081,59.1519,54.8763,57.2360
4.2200,19.4164,12.0064,11.3558,23.5502,15.0259,14.1858,15.9195
3.8900,10.8725,7.3594,9.2763,15.4190,6.3251,10.3393,9.9296
4.0700,11.2390,14.0564,13.4768,7.4190,14.1306,15.2289,12.5893
48.6600,59.7029,59.4847,57.4370,58.8034,59.2565,56.0445,58.4600
75.7700,73.2654,64.7141,67.2435,71.7839,65.3643,67.0430,68.2443
61.0200,61.3189,55.1978,61.4319,60.8459,56.5547,61.3365,59.4494
48.4600,46.7451,33.7706,32.0540,49.1657,33.0169,30.1380,37.4989
71.8900,51.4530,56.5842,58.7279,61.0402,58.0625,54.7584,56.7612
69.9300,43.2689,56.2971,56.9689,51.8012,57.5168,50.8563,52.7727
20.4500,40.7660,56.8501,44.1765,54.3612,58.6303,49.6110,50.6989
4.2300,7.2886,11.1641,8.8601,14.1156,9.0551,9.3613,9.9667
3.9900,6.7628,5.3768,4.8570,6.4544,8.2767,7.4231,6.5193
66.1200,73.5201,76.2425,71.8883,82.4293,75.8581,76.2824,76.0209
81.3600,74.3926,76.2876,71.8989,88.7740,76.0547,76.2852,77.2621
77.6200,62.6642,76.1613,71.8420,74.0380,75.6251,76.2354,72.7314
97.3200,74.5366,76.2932,71.8997,87.1626,76.0834,76.1405,77.0012
73.4200,55.4232,74.3313,69.8636,60.8303,71.7475,74.4406,67.7448
19.5500,15.3087,41.3350,37.5295,21.5970,36.7326,27.7826,30.0394
16.1300,37.8733,33.2212,39.9872,38.7043,37.5934,31.1583,36.4345
6.7700,6.7628,-5.2264,2.2789,7.0117,-4.3826,3.4765,1.6583
9.1300,6.7628,-5.2264,2.2789,7.1300,-4.3826,3.4765,1.6779
62.5600,74.7997,64.4337,58.9711,68.8333,63.9229,59.4573,65.0892
77.0200,79.2241,76.1196,71.8936,79.8491,67.7688,76.2836,75.1963
68.6900,64.9756,53.5436,58.9480,59.9912,59.7069,58.6928,59.3168
56.0900,52.9268,54.9926,57.5215,40.8367,56.8025,60.6142,53.9485
0.1700,7.3638,19.1103,8.7819,7.4814,13.6413,9.2334,10.9342
16.8000,7.5702,21.1661,20.3148,24.3504,15.2606,14.2620,17.1425
14.6700,6.7628,-5.2264,8.7819,7.0117,-4.3826,6.1250,3.1866
7.1500,6.7628,-5.2264,2.2789,7.0117,-4.3826,3.4765,1.6583
