Generation,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite
43,0.7534066886814546,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.7418921204568161,0.7385492130792505
44,0.7534066886814546,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.7418921204568161,0.7385492130792505
45,0.7534066886814546,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.7418921204568161,0.7385492130792505
46,0.7534066886814546,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.7418921204568161,0.7385492130792505
47,0.7534066886814546,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.7418921204568161,0.7385492130792505
48,0.7534066886814546,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
49,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
50,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
51,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
52,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
53,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
54,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
55,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
56,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
57,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
58,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
59,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
60,0.7556548160803026,0.7497181036167974,0.7522931897949412,0.7427735020902388,0.747355693905305,0.7385492130792505
