Sample,DE_AE,SHADE_AE,CMA-ES_AE,NRBO_AE,BOA_AE,HHO-Lite_AE,Ensemble_AE
373,7.4057,1.1799,7.6719,9.7583,5.1331,7.5366,6.4376
374,5.2357,12.3767,5.8181,7.5883,15.9563,11.0184,9.6757
375,4.7757,2.4226,4.2269,7.4556,1.5158,4.9068,3.3962
376,5.0450,6.9584,1.3011,3.4317,4.9546,0.1035,0.8393
377,0.3427,7.0064,0.4989,5.2317,6.1626,1.6965,0.9125
378,17.1342,6.5423,14.0382,19.2040,5.6030,14.6655,12.8409
379,10.3744,18.9956,14.9884,0.3415,19.0110,15.1466,13.0493
380,11.4882,3.3674,2.2793,7.6960,2.0830,0.7055,2.8758
381,13.3312,11.7644,9.0229,5.5886,14.8899,11.8994,11.0694
382,9.4941,3.5349,1.1651,0.3892,9.6273,14.2629,6.3769
383,12.4019,7.5687,3.8754,6.2682,10.2197,11.2786,8.5733
384,11.9662,10.3799,2.3668,5.6676,9.7972,14.5003,8.2846
385,0.0342,8.5985,6.6769,17.3912,7.3732,4.4476,7.4399
386,2.7310,4.4105,2.2489,5.2487,3.9648,3.4465,3.6769
387,18.9282,16.8043,17.4000,22.5118,14.7107,22.8676,18.8609
388,16.9341,17.2746,19.3324,6.9942,19.1819,14.9487,15.7834
389,0.1627,0.9202,10.2949,1.8786,0.4361,9.8470,3.6314
390,8.5727,12.0644,0.9222,1.2594,1.8006,2.4891,3.7774
391,9.5184,1.0727,3.6850,5.6651,7.7322,11.7668,6.5424
392,10.9640,5.0110,7.7515,13.0542,17.0775,12.4973,11.0406
393,7.5209,11.7092,0.2121,2.7034,4.3111,7.0004,5.4942
394,1.8312,23.8169,1.5682,2.3690,15.5916,0.1762,5.6802
395,0.6405,1.2905,0.8711,1.8897,0.8447,0.3265,0.4759
396,12.6598,18.3069,15.4028,11.5821,15.3136,17.7546,15.1823
397,9.9306,15.0995,16.2144,2.6435,11.6983,9.5028,10.8709
398,0.1121,1.5906,11.6776,6.3725,8.2317,9.3999,6.2181
399,12.6418,17.8894,10.4376,8.1067,10.5586,8.3057,11.3297
400,5.5108,10.2029,9.6423,4.5708,9.4633,1.0080,1.6350
401,13.9081,20.7425,15.6256,6.7547,15.9113,14.8389,14.6441
402,5.9843,2.8378,5.4019,3.7984,1.7289,4.4460,3.4504
403,2.9784,0.7438,1.4211,2.1083,0.2949,0.2235,0.7348
404,0.9382,2.4105,0.2489,1.8020,1.9647,1.4465,1.4692
405,4.7219,6.0001,19.1521,8.8503,7.5658,16.7154,10.5288
406,18.6157,9.9923,5.3643,6.4256,8.1692,8.7703,9.5150
407,14.4325,16.1556,3.2970,6.4925,10.7488,4.4835,9.2512
408,15.4527,10.7881,5.0642,4.9914,7.5009,6.4301,8.3434
409,9.9190,14.1948,12.9587,1.9978,7.7671,14.7745,10.2781
410,11.8060,12.4019,7.4221,7.2185,12.5826,7.0132,9.7342
411,12.8159,3.5430,2.6539,1.1850,10.6173,1.8759,4.7918
412,5.1271,1.2416,1.0447,3.6817,3.0349,0.1578,2.0152
413,2.2348,2.6909,0.5341,5.2617,2.2485,1.7268,2.4473
414,8.9229,8.7762,4.7643,5.4234,4.6294,11.6500,7.3483
415,10.0459,9.0365,4.7674,4.5034,0.1189,2.0159,2.7917
416,14.4470,2.2128,5.2336,12.0960,6.7675,3.1498,7.2827
417,18.3041,16.7734,20.6983,20.5648,19.0422,17.7810,18.8644
418,13.5117,18.1457,10.3402,14.5199,10.6822,9.4700,12.7823
419,6.9257,11.9337,11.9123,6.4536,12.7938,0.3198,8.3090
420,11.0307,3.8987,5.7755,1.5085,0.5629,1.6283,1.3676
421,1.4846,8.0164,0.5111,4.4363,7.1726,0.6865,1.5357
422,3.8375,9.9264,2.4211,2.6997,9.0826,1.2235,3.9733
423,14.1772,12.6457,6.1451,21.0933,13.1385,12.6579,13.2907
424,15.3713,5.2287,14.4482,3.5460,8.1542,12.1046,9.7889
425,13.2716,15.2279,7.3669,4.8118,7.1452,9.4447,9.5355
426,21.8874,18.5533,16.2564,12.2117,10.0616,19.5340,16.3982
427,17.4549,21.4531,9.0822,10.9919,11.0191,10.1009,13.3420
428,17.6589,16.9147,4.1712,17.5282,19.8790,4.6333,13.4411
429,20.1589,21.3428,8.8616,13.0640,6.7720,11.8991,13.6635
430,13.6980,15.4397,3.4411,7.0850,6.4264,5.8245,8.6361
431,27.2149,26.7472,19.3433,23.1029,29.3494,21.3346,24.4997
432,14.7306,5.9632,3.9792,15.3773,5.7392,6.7575,8.7233
433,14.5142,13.5915,10.4553,14.1614,11.2640,16.8239,13.4554
434,8.6793,8.3431,1.7203,4.4890,8.4077,5.9089,6.2424
435,0.4657,4.6746,1.0481,2.3565,8.1681,3.2452,3.3335
436,6.7701,6.9095,0.6618,3.5522,6.9693,0.0220,2.9524
437,11.5562,3.9880,14.8007,14.6358,6.0742,18.2768,11.5451
438,18.2728,11.9024,13.3131,13.4644,11.4836,7.9801,12.7200
439,4.5792,21.4154,16.0408,0.1728,16.2726,15.4165,12.3060
440,3.6396,8.5026,8.5850,6.8617,9.2961,21.5640,9.7488
441,3.5878,8.7505,1.2746,3.0628,7.0512,15.8169,6.5851
442,19.2647,8.8587,5.9366,18.7441,9.3127,12.8651,12.4522
443,19.9650,14.4903,9.5362,18.6101,17.3846,10.7050,15.0878
444,7.1957,0.4900,6.9783,8.2545,0.2641,7.3264,2.6259
445,15.7867,7.3073,14.5494,8.4675,7.2947,12.3411,10.9411
446,1.1000,10.1417,2.6155,5.0709,6.8720,9.1166,4.1414
447,11.6006,6.3124,2.6113,2.4929,8.1833,9.8133,6.8048
448,3.9688,6.7350,9.3018,3.3027,7.0165,10.7894,5.7622
449,3.3139,8.8671,8.8839,6.8617,9.7848,12.0877,8.3168
450,5.0494,21.7307,15.2987,8.6363,19.4059,20.9561,15.2217
451,14.0608,2.8444,4.8477,5.0017,1.6577,3.9352,3.8450
452,16.1911,6.2419,1.6446,6.7249,3.7599,3.4285,6.2880
453,17.6784,7.0781,11.1111,9.3800,8.6388,8.5276,10.3735
454,18.6682,20.4106,11.5952,21.2799,20.1096,12.3760,17.3984
455,10.9511,5.9238,4.2902,4.4139,0.9215,5.5051,5.3126
456,13.7081,16.3512,5.2550,7.6642,14.0258,13.7279,11.7724
457,4.9682,0.5606,1.6011,3.1317,0.1171,0.3429,1.2332
458,2.4776,0.6965,1.4695,4.1400,0.2842,0.2717,0.1579
459,13.0552,7.0618,19.8579,19.5817,17.6405,19.7106,16.1530
460,14.4706,20.5577,7.6426,9.6231,10.1270,6.6122,11.5052
461,13.3700,16.2697,3.3701,7.9578,6.8931,5.9566,8.9557
462,21.7609,11.2085,11.7268,12.5013,10.8308,16.3853,14.0291
463,15.3164,20.5726,7.6526,8.3440,9.3521,6.6459,11.3104
464,16.4388,8.7941,6.0263,8.8501,6.7651,7.1368,8.9695
465,17.4947,17.0522,13.4339,8.6025,12.8523,19.9045,14.8761
466,5.6543,3.6574,1.4218,3.3017,3.4126,2.8840,2.8963
467,0.4413,1.7108,14.5868,5.1802,14.1840,6.0132,7.0515
468,13.1890,15.5374,22.4097,22.3786,25.0439,18.8371,19.5893
469,16.9792,9.8291,18.2921,12.3175,16.2742,17.4327,15.1767
470,19.1016,4.9488,3.8752,10.4558,4.5570,9.0636,8.6123
471,16.7638,6.9341,3.9555,8.1419,1.5176,8.1227,7.5301
472,19.0368,8.1533,0.2228,14.0641,7.2675,7.2299,9.2738
473,17.4769,9.2695,5.6018,5.1502,1.7627,6.0071,7.5086
474,14.2097,2.6438,1.9332,16.0911,0.1396,3.8176,4.5113
475,9.8729,1.7810,1.1889,4.2033,1.0952,2.7120,3.0434
476,1.2464,8.0989,1.3910,5.5480,0.9836,0.1423,1.9918
477,25.6800,21.1379,28.9670,24.2781,29.5271,26.1922,25.9628
478,16.9057,8.4551,0.0531,7.2078,1.1490,7.0617,6.7386
479,4.9628,2.8104,1.4146,10.5284,1.6762,2.4900,2.1983
480,5.8416,7.1938,0.3174,3.8358,4.5904,10.7090,5.2928
481,14.7552,2.2438,3.2937,14.2639,4.6514,1.3564,6.2717
482,5.2408,17.6265,18.0618,7.8164,18.7866,11.1603,13.1633
483,5.5528,2.3001,4.4314,1.4464,5.7844,5.2709,1.0530
484,1.2354,4.8798,7.6289,3.3883,3.8864,6.4514,4.1932
485,9.9795,8.4299,10.5979,5.9083,8.6777,9.4150,8.8330
486,12.2116,10.2502,7.4382,11.8789,8.0058,8.2608,9.6625
487,22.2607,21.6780,24.6419,22.0973,24.1471,23.7348,23.0967
488,18.1383,14.7057,9.3764,11.8000,10.9924,13.5726,13.0732
489,18.8789,18.7782,10.2999,12.5764,11.3235,8.8253,13.4331
490,13.2308,14.1678,0.0196,4.9776,5.1772,2.2352,5.8637
491,20.4839,11.8508,22.1081,24.4386,20.6871,18.2776,19.6321
492,16.7717,14.2032,8.9652,15.5564,8.5709,5.7828,11.6269
493,0.2543,5.4257,6.5367,2.0983,5.8740,5.1022,0.6320
494,1.4712,0.7822,12.3263,2.5962,2.9852,14.6612,5.0748
495,5.5527,13.7952,21.2846,7.8874,13.2762,15.2651,12.8880
496,21.9862,9.3113,5.0634,23.0877,12.9194,11.1813,13.8713
497,18.2497,18.4632,17.4842,24.4297,18.6235,15.7263,18.8312
498,16.0761,7.5072,20.0027,10.3958,13.4662,14.9128,13.7207
499,4.7657,2.0287,5.3481,7.1183,6.5571,7.5621,5.5583
500,6.5057,4.9636,8.7417,7.5956,0.3741,0.8783,0.0681
501,11.0407,3.4420,9.7786,10.8168,1.4237,1.7326,5.7881
502,6.0543,6.9295,1.0310,3.7017,1.0409,0.1669,2.7993
503,7.1014,2.4105,0.2489,1.9114,6.4126,1.4465,1.0966
504,15.0600,16.7361,13.1944,15.8643,17.5440,16.6127,15.8328
505,0.5494,5.4391,2.9276,1.2448,6.3854,5.9532,3.5810
506,9.1047,6.5570,9.0104,2.6228,4.9696,5.9552,6.3663
507,11.4910,4.5638,7.2812,6.6849,2.2739,4.0599,6.0417
508,9.5520,13.6723,10.3494,26.1719,30.8748,8.6876,16.5645
509,11.9370,11.8058,5.6123,17.4139,6.5469,2.8934,9.3611
510,18.0883,27.1189,17.8348,15.9204,24.6378,22.3191,20.9982
511,5.2099,21.6147,22.0597,4.3163,22.7802,17.1606,15.5828
512,10.6912,11.2295,16.4578,3.1486,11.0968,12.3399,6.3004
513,10.9116,12.7491,10.0603,9.2494,10.2806,9.0545,10.3866
514,13.2937,19.6512,7.6799,6.5661,15.3621,8.9785,11.9219
515,6.0495,18.3859,6.3664,3.6854,13.9362,5.4402,8.9997
516,7.1121,11.9709,0.6169,6.0778,12.9280,3.2126,6.7740
517,1.0401,0.7821,7.0246,1.3288,0.2198,2.6687,1.5870
518,4.8019,0.5118,1.1932,2.3513,1.9757,1.7833,1.0936
519,5.9810,9.1067,4.1964,0.1137,5.4233,1.8311,2.3813
520,2.5199,19.2112,18.1696,6.6739,20.4794,18.5063,13.4928
521,9.6540,14.8029,19.8777,4.3135,16.2534,14.2448,8.6305
522,6.7342,9.0551,12.9685,6.9077,15.6836,11.4151,10.4759
523,20.9239,13.2179,7.7780,17.5926,6.3182,12.2779,12.9795
524,15.4405,5.2066,0.7930,15.7074,0.7165,6.1317,6.7805
525,16.6861,3.8046,11.7789,4.9961,8.6021,4.9587,8.4434
526,15.5121,18.3987,8.4595,10.2469,7.2729,7.5484,11.2332
527,3.9192,9.8194,2.8794,5.9724,3.1296,6.3569,1.1077
528,1.1851,5.4635,1.8623,16.1337,0.9341,6.6309,1.0242
529,12.2701,4.8455,5.6300,9.5724,4.3929,5.6814,0.1563
530,5.3277,8.2600,2.4500,1.5273,4.6744,9.5056,3.0376
531,14.0061,17.6099,15.2951,15.5713,14.3368,14.4530,15.2214
532,19.5074,17.8793,15.3996,22.7203,14.8540,14.5760,17.4813
533,7.4448,3.5338,5.3785,8.7068,7.3196,6.4156,6.4558
534,10.6459,14.2717,16.1563,4.4628,16.9562,17.2869,13.3097
535,9.7282,14.2012,16.1615,7.8324,17.2860,17.2899,13.7668
536,7.2297,3.5705,12.3430,7.8200,9.5262,8.8602,8.2294
537,3.6522,2.3262,5.2566,6.9355,4.6718,4.6241,3.7955
538,1.6289,13.9493,16.8076,9.2322,17.7648,11.5878,11.8797
539,15.1301,14.5234,14.7521,13.2830,13.2428,13.9150,14.1396
540,11.4697,14.0741,13.0356,11.6453,8.7556,13.6110,12.1052
541,18.2542,14.6389,11.7605,20.9237,11.4345,10.8610,14.6300
542,0.5480,4.0432,0.8111,0.7236,6.1637,0.2714,1.8317
543,1.0408,6.4112,8.7344,3.3504,9.9926,12.3220,5.5370
544,4.1266,2.8011,12.6159,0.6743,6.9963,13.7010,6.6038
545,8.3526,1.6529,1.0431,0.0577,5.1653,5.1456,1.2436
546,1.5257,3.8660,8.6095,2.6030,2.0053,6.2515,0.1157
547,6.7092,4.7675,8.2571,1.7259,0.5104,3.7892,1.3597
548,1.8721,5.3704,6.2078,2.9292,2.7871,3.7452,3.8337
549,11.6497,11.1564,8.7991,13.9026,8.9667,8.0288,10.4128
550,5.8316,9.0588,8.2135,6.7867,10.4172,9.0060,8.2280
551,6.9029,7.2527,3.3648,6.5102,1.4188,4.0550,1.9958
552,7.0745,11.0084,10.4648,3.9934,11.6298,7.9942,8.7077
553,4.2516,3.0042,15.7790,3.9234,5.3656,5.4747,6.3235
554,4.2876,10.0965,3.9207,14.9781,7.5908,7.2662,8.0326
555,2.8849,1.7847,2.1510,6.9231,4.8593,9.5993,1.4409
556,1.5656,5.4347,5.8583,1.8548,3.7582,6.9419,3.1187
557,14.2109,9.5925,9.4754,12.1679,10.8264,10.2067,11.0633
558,12.6172,11.3420,8.5818,3.0770,8.9723,7.5620,8.6823
559,15.1239,11.8091,8.5370,2.8037,16.0820,7.7741,10.3368
560,2.7807,1.5893,3.9491,6.1922,4.5948,5.0652,4.0282
561,1.6788,2.2037,1.4271,6.7238,0.4642,0.1728,0.7348
562,4.4384,0.7236,1.8410,6.6551,0.0547,3.1586,2.5387
563,2.3865,9.8333,0.5883,4.2051,9.3077,3.4261,4.9663
564,1.6007,2.0304,1.8109,4.3763,3.4054,3.5123,2.7897
565,9.3812,14.6893,25.8758,2.8748,16.4611,17.9335,14.5762
566,1.1263,9.4220,8.4657,9.7266,8.3340,10.5168,7.9584
567,11.1519,11.1975,8.7131,1.1291,8.2692,8.0585,8.0812
568,19.4320,15.0114,12.2869,10.1560,12.5770,11.8653,13.5341
569,1.9062,2.9720,5.6480,1.3504,1.1830,6.7503,2.2360
570,7.8199,6.7990,18.4224,6.6827,10.3899,19.5730,11.6284
571,5.5436,5.1268,14.2076,3.4601,7.6776,15.3674,8.5756
572,7.5661,0.5441,3.5081,1.6820,2.9829,6.1127,0.0648
573,6.5068,2.8974,4.1585,7.3929,3.3259,2.8567,2.1606
574,1.8198,3.7616,6.6056,7.0540,3.2212,4.9621,0.7047
575,12.8722,13.8717,12.2308,6.9641,12.4557,15.8207,12.3661
576,15.0302,9.0787,6.5040,5.2790,6.8081,9.7798,8.7182
577,12.1975,16.6634,19.4386,28.2882,19.0134,19.1940,19.1553
578,4.7050,8.2669,10.8980,3.6165,10.9370,12.0136,8.4212
579,15.8066,12.9699,14.4384,14.0494,16.8337,15.5410,14.9315
580,3.6623,10.1651,10.6332,2.6318,4.2601,11.7788,7.2100
581,2.8588,19.4087,14.4012,1.4330,17.5561,18.2100,11.8774
582,12.4252,1.1976,14.4149,4.2645,1.9158,3.2832,0.3602
583,3.5229,8.8615,10.5558,5.4036,7.3901,8.3985,4.4253
584,9.2906,18.1193,25.9489,3.8775,18.6112,22.0419,16.3588
585,13.1528,10.4319,8.0352,2.8256,7.3714,8.2465,8.3288
586,16.3498,10.9397,8.3666,8.2125,8.4129,9.6748,10.3012
587,15.0676,12.1011,8.0329,7.8983,7.1926,13.5220,10.6138
588,5.1843,4.7943,7.2254,7.3471,3.6068,8.3531,6.0873
589,5.6670,3.4125,11.5327,7.7615,8.5983,8.6963,7.6193
590,4.9957,2.2095,5.5748,9.6441,1.4957,5.6305,1.4078
591,3.7057,4.6642,3.9947,7.6881,4.9819,4.2961,2.3320
592,14.1057,17.5163,21.0457,4.3304,18.6126,22.2618,16.3263
593,6.8439,14.6404,15.0675,6.8917,12.9439,14.1451,11.7829
594,22.0873,15.3649,12.6840,13.0454,12.9444,14.5302,15.0794
595,21.4177,15.0385,12.6827,13.7293,21.1748,14.8302,16.4506
596,0.5273,2.3341,4.8833,3.7116,5.2044,4.9566,3.4415
597,13.4638,7.9323,8.7018,12.2550,12.7374,9.3144,10.7161
598,1.3754,6.9111,3.6751,0.5599,1.4586,4.7424,0.3186
599,10.9838,6.6526,17.8639,8.3286,11.6271,18.9837,12.4086
600,5.8488,0.8108,6.3699,4.2600,4.7259,7.2534,4.5960
601,6.6708,2.9759,2.6532,6.6058,2.0050,5.0177,4.3067
602,26.8442,22.4121,32.9564,29.3890,23.4609,29.2571,27.3918
603,20.4878,13.5640,10.9926,9.4650,11.2813,13.7532,13.2258
604,13.6585,20.5226,22.8450,22.6880,22.5499,20.1704,20.4363
605,3.1273,3.9035,8.2428,2.9892,1.0630,8.6228,4.6673
606,0.5769,5.0470,3.8247,0.1791,0.4833,0.4359,1.7135
607,4.3385,4.1837,4.2562,3.7112,1.0820,4.7784,1.9541
608,22.4352,10.7520,15.4556,21.6981,13.5714,18.6153,17.0538
609,5.3658,3.7994,3.5506,5.1240,4.3871,3.9329,4.3540
610,1.0131,14.9464,7.4411,2.7083,14.1026,6.2435,7.7785
611,6.7045,14.6736,15.1026,6.9117,13.0320,17.8254,12.4004
612,6.5187,4.2278,1.9356,4.8761,3.4235,2.4533,2.4254
613,23.7078,21.2455,20.5136,14.9606,24.5088,19.5890,20.7438
614,9.5682,6.7585,21.2190,15.1440,10.0232,15.2162,13.0073
615,1.4906,1.8715,8.1760,16.6041,2.5772,12.9401,7.2873
616,29.7620,15.4794,17.8510,32.6043,18.1207,23.9031,22.9054
617,5.1950,4.4938,5.0699,4.8517,5.7879,4.6634,3.3899
618,45.8035,39.2005,45.1481,34.4313,46.9231,44.6966,42.6860
619,3.7436,12.9457,21.4130,1.6882,18.4055,13.3753,10.7572
620,3.9952,5.3685,2.9989,6.9117,6.3512,3.9461,4.9293
621,16.7197,5.2318,8.5450,14.3006,3.2423,15.0469,10.4758
622,10.4289,6.7797,10.1735,21.5185,3.8205,4.6834,9.5669
623,4.8151,4.2201,0.8133,6.4370,3.2708,4.4557,3.9922
624,7.9950,17.7322,13.6752,9.5742,18.7115,18.9249,14.4581
625,7.1671,8.3154,14.2551,12.0704,13.7401,18.6907,12.3841
626,13.5112,2.5161,8.8471,20.4527,0.9611,7.7306,8.9786
627,1.3157,4.0759,8.4011,1.4846,2.3330,1.9308,0.6317
628,12.0558,18.1670,26.6539,9.8400,21.3559,24.3109,18.7659
629,15.9907,8.1702,3.3980,0.9549,4.6525,3.5107,6.0760
630,18.9847,17.6984,22.6556,20.0746,21.2317,19.6588,20.0567
631,5.9521,1.9064,4.1088,9.5059,5.5217,3.8910,5.1385
632,2.4779,3.9381,1.9928,4.6000,0.0213,7.4116,2.7244
633,15.9109,16.1804,7.7945,11.3764,11.0122,3.2603,10.9125
634,7.0281,6.3583,6.3461,4.4865,0.4384,6.6589,5.0702
635,13.8014,5.7036,7.8997,9.9535,2.8363,2.4051,7.0796
636,5.6110,15.6236,13.2675,11.4312,18.5619,15.1554,13.3047
637,4.4272,19.6021,27.9684,10.2674,24.3935,26.6091,18.9443
638,4.6232,12.2291,24.5494,9.5309,16.4736,24.2335,15.3196
639,12.6367,10.9807,8.3341,9.2398,8.3534,7.5382,9.5040
640,20.7220,13.1831,26.0914,14.3834,16.6009,20.2167,18.5313
641,2.2533,4.4746,7.1340,5.0576,7.0852,7.8001,5.6459
642,10.3493,11.3521,13.6536,10.0349,10.9709,14.6197,11.8363
643,5.4387,3.8394,8.4913,9.3648,8.6586,3.5348,6.5611
644,4.3054,8.9262,0.4418,3.5607,7.1423,0.4169,3.9847
645,4.2457,2.8261,1.4061,6.5765,0.5752,13.0869,2.9104
646,14.4826,2.3100,1.7340,12.6775,1.8610,4.4742,6.2124
647,3.3236,11.7326,8.8232,11.1240,10.8715,12.5418,9.7585
648,18.6550,14.6255,11.9893,15.8771,11.9768,11.1167,14.0225
649,9.8900,18.4989,5.6107,13.8279,8.3277,10.8773,11.1773
650,5.8325,9.6495,12.2973,9.3185,12.2879,13.1658,10.4423
651,12.3266,11.3019,13.6567,13.1168,7.3185,14.5928,12.0520
652,7.8038,4.6441,6.8532,8.2974,7.8720,7.9343,7.2264
653,3.3409,6.8685,3.2255,0.4520,6.0275,1.5322,1.9825
654,21.2696,11.3237,17.1585,20.9897,13.0411,19.4665,17.1823
655,2.1366,10.8100,9.8355,0.3013,9.5062,11.1877,7.3224
656,10.7479,3.5038,0.6552,7.0431,3.6217,5.0763,5.0752
