Generation,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite
1,0.8399548256253452,0.7294903685603862,0.8350842423079063,0.7294903685603862,0.7294903685603862,0.7294903685603862
2,0.8399548256253452,0.9198382690363619,0.9774869820955902,0.9198382690363619,0.9198382690363619,0.9198382690363619
3,0.8399548256253452,0.9198382690363619,0.9774869820955902,0.9198382690363619,0.9198382690363619,0.9198382690363619
4,0.8486979694240424,0.9198382690363619,0.9774869820955902,0.9198382690363619,0.9198382690363619,0.9198382690363619
5,0.9508877016762605,0.9536313010966702,0.9774869820955902,0.9536313010966702,0.9536313010966702,0.9536313010966702
6,0.9508877016762605,0.9536313010966702,0.9774869820955902,0.9536313010966702,0.9536313010966702,0.9536313010966702
7,0.9508877016762605,0.9536313010966702,0.9774869820955902,0.9536313010966702,0.9536313010966702,0.9536313010966702
8,0.9508877016762605,0.9536313010966702,0.9896175328848537,0.9536313010966702,0.9536313010966702,0.9536313010966702
9,0.9894538927093678,0.9595832286691044,0.9896175328848537,0.9595832286691044,0.9595832286691044,0.9595832286691044
10,0.9894538927093678,0.9595832286691044,0.9896175328848537,0.9595832286691044,0.9595832286691044,0.9595832286691044
11,0.9894538927093678,0.9595832286691044,0.9896175328848537,0.9595832286691044,0.9595832286691044,0.9595832286691044
12,0.9894538927093678,0.9595832286691044,0.9896175328848537,0.9595832286691044,0.9617868969657778,0.9617868969657778
13,0.9894538927093678,0.9595832286691044,0.9896175328848537,0.974861505486758,0.9617868969657778,0.9617868969657778
14,0.9894538927093678,0.9595832286691044,0.9896175328848537,0.974861505486758,0.9910461997622443,0.9910461997622443
15,0.9894538927093678,0.9831076627329937,0.9896175328848537,0.974861505486758,0.9910461997622443,0.9910461997622443
16,0.9894538927093678,0.9831076627329937,0.9896175328848537,0.974861505486758,0.9910461997622443,0.9910461997622443
17,0.9894538927093678,0.9831076627329937,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
18,0.9894538927093678,0.9831076627329937,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
19,0.9894538927093678,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
20,0.9894538927093678,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
21,0.9894538927093678,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
22,0.9894538927093678,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
23,0.9894538927093678,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
24,0.9894538927093678,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
25,0.9894538927093678,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
26,0.9901280538770905,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
27,0.9901280538770905,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.9910461997622443
28,0.9901280538770905,0.9855986496762326,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
29,0.9901280538770905,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
30,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
31,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
32,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
33,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
34,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
35,0.9961507273777745,0.9864556511031447,0.9896175328848537,0.9877587879692065,0.9910461997622443,0.992083735031362
