Actual,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite,WeightedAvg_Pred
76.4808,75.8925,76.7193,76.0079,76.1626,76.6055,76.2762,76.2779
85.4835,83.9260,84.3499,84.3326,85.0701,85.5068,85.5134,84.7838
83.0530,83.6631,83.0554,83.3851,83.0186,82.9909,82.9544,83.1777
81.6528,81.6918,81.4895,81.5116,81.5797,81.6484,81.3320,81.5424
76.4834,79.8097,76.3657,79.4978,79.3630,78.6826,78.6909,78.7342
87.8095,84.6350,87.9255,85.9613,85.6431,88.2575,86.3345,86.4627
94.1496,97.4845,93.0664,95.8117,96.2715,95.3800,96.6247,95.7712
86.6681,87.3302,86.9215,86.1474,86.8764,87.1784,86.7235,86.8633
85.8920,86.0401,86.2529,85.4640,86.5598,86.8254,86.3185,86.2442
93.6012,94.3529,94.4837,94.7750,94.3859,95.2999,94.4684,94.6287
100.0000,100.0270,98.9774,101.3828,100.3477,99.7184,100.3172,100.1276
100.0000,100.4611,100.4831,100.7764,100.4884,101.4852,100.3526,100.6757
81.6528,81.5435,81.7486,82.2708,81.1913,81.5053,81.4922,81.6253
85.5395,85.0841,85.0476,84.6035,84.6128,85.4817,84.5339,84.8949
75.9341,75.7427,75.5204,75.2700,75.2810,75.6554,74.9546,75.4046
79.5505,79.4209,79.1542,79.9085,78.7822,79.6192,79.1138,79.3337
84.0276,84.2619,84.5942,84.2044,84.9904,85.2933,85.0184,84.7277
85.9451,85.9040,86.4443,86.7446,85.1952,84.6524,85.5942,85.7546
79.4124,79.4527,80.2038,80.0544,80.4852,79.1413,80.5811,79.9851
81.6641,81.9311,81.2455,81.5714,81.2204,81.5470,81.3278,81.4739
81.5170,81.4966,81.3374,81.3589,81.3996,81.2514,81.2405,81.3473
82.1020,79.7114,81.4197,77.8264,78.5817,79.7366,78.7370,79.3367
81.9169,82.0587,82.4920,82.2339,81.2752,82.1757,80.9876,81.8715
94.1547,94.8340,94.9061,93.7998,94.8704,93.3164,95.1350,94.4750
85.9062,86.1413,85.4614,86.4811,84.8446,85.5728,84.7279,85.5386
84.9709,84.4222,84.6886,85.0131,84.1817,84.6114,84.1139,84.5056
93.3743,93.2642,93.0405,93.0543,93.4733,92.7746,93.1631,93.1277
100.0000,97.7988,98.6811,97.4712,97.9859,97.6018,98.0558,97.9321
100.0000,98.3316,100.2726,98.5406,98.7816,99.1439,98.5086,98.9307
79.5185,79.2512,80.1284,79.8629,80.2314,79.5940,80.0000,79.8444
89.7487,89.3792,89.9137,91.1170,89.8373,88.0352,89.8337,89.6839
75.3909,75.1832,74.3525,75.5620,75.8425,75.6199,76.1370,75.4492
80.9188,78.9578,80.5735,79.9327,79.1793,80.0865,80.8525,79.9305
87.1114,89.2953,88.0358,87.3905,87.4826,86.2616,86.1220,87.4301
82.1884,83.2976,82.9660,82.7207,83.1694,82.7874,83.1451,83.0139
88.3967,87.9653,87.4565,88.5722,86.7894,87.3058,87.1577,87.5411
93.8056,93.6909,94.5937,93.6336,93.9913,93.7850,93.7387,93.9056
82.1884,83.2976,82.9660,82.7207,83.1694,82.7874,83.1451,83.0139
88.6254,87.9805,89.0305,86.9491,89.9925,89.0526,90.0197,88.8371
100.0000,99.8382,100.1665,100.6528,99.9101,100.5774,99.6818,100.1387
82.9025,83.0906,82.5371,82.9384,83.0546,82.5798,83.0040,82.8668
89.2393,89.6333,89.2282,89.9625,89.2685,89.0840,89.1737,89.3913
82.1392,81.5120,82.7782,79.3150,80.9333,82.5290,80.9005,81.3301
75.5236,77.7587,75.3854,77.2223,77.9019,77.5639,77.2786,77.1850
100.0000,95.5113,97.9971,95.6491,96.5582,97.5294,96.3343,96.5984
86.3640,85.3115,85.3324,84.5703,85.0040,85.0930,84.9619,85.0456
84.9160,83.8383,84.2842,83.9153,84.0580,84.3531,83.9477,84.0666
87.9071,91.9847,88.9596,90.6405,91.9674,89.6777,91.7969,90.8350
100.0000,98.7288,100.0431,100.0263,99.7177,100.7076,99.6696,99.8171
100.0000,100.0310,100.3665,100.3565,99.9978,99.0126,99.9243,99.9470
100.0000,98.1107,100.3090,98.7379,98.5111,98.7902,98.6845,98.8577
93.0121,93.2898,93.5541,91.5301,92.3728,94.2807,92.6388,92.9464
82.7984,83.1127,82.5281,83.3200,82.7739,82.9134,82.7120,82.8934
80.5906,80.4334,80.3341,80.7011,80.7049,79.8215,80.5900,80.4299
76.4630,78.4269,76.3498,78.0152,78.0024,78.4285,78.1327,77.8928
82.2913,81.2126,81.3575,81.3422,81.5385,81.6990,81.0888,81.3737
94.1673,96.7210,95.3680,96.1203,96.6695,96.2878,96.9687,96.3552
86.0485,86.1570,86.2512,86.2222,86.0755,86.1648,85.9746,86.1410
84.2935,83.9852,84.4655,84.2316,83.7674,84.1897,83.7738,84.0693
100.0000,98.8520,98.7162,98.9264,99.1213,100.1364,98.7385,99.0833
100.0000,100.2726,99.2003,100.0551,100.2232,100.4388,99.9553,100.0246
100.0000,99.0242,99.7305,99.4111,99.8362,98.6903,99.9056,99.4318
75.1424,74.6257,75.3329,75.1433,74.9182,74.3815,74.6766,74.8460
82.8908,81.7850,83.2266,82.1059,82.8580,81.4093,82.7033,82.3468
88.3663,88.1741,87.7503,88.5293,87.8061,88.2291,87.6951,88.0311
78.8412,77.8338,78.6799,79.2340,77.6955,78.0188,77.2972,78.1271
87.8536,87.9841,87.9659,87.7976,86.9473,87.1725,87.3053,87.5285
82.3699,80.6590,83.1925,82.7273,80.8331,84.2520,81.2352,82.1539
100.0000,96.0504,98.6524,97.1242,96.6171,97.2546,96.8646,97.0948
86.0771,85.6052,85.6335,85.5678,85.7013,84.9511,85.2238,85.4465
84.2268,83.6512,83.6911,81.9644,84.3436,83.1943,83.9189,83.4598
93.7975,93.4523,92.6528,93.5574,92.8376,94.1345,93.4376,93.3463
100.0000,99.8638,98.4264,98.1138,99.3596,99.7796,99.3862,99.1553
100.0000,98.3246,99.5866,99.2365,98.9942,98.7668,98.9146,98.9705
79.0234,79.0416,80.0380,78.5691,78.9668,79.6053,79.1138,79.2232
88.3815,89.0597,88.5439,89.1487,88.0656,88.8245,88.3588,88.6672
89.2239,89.3613,89.7831,89.4629,89.2854,89.0696,89.4290,89.3982
82.2122,83.6842,83.3111,83.9214,84.7184,84.4642,83.9377,84.0066
87.3890,89.3024,89.4497,89.3935,89.6779,89.1017,89.5471,89.4115
87.8672,88.3941,87.8692,89.0379,86.6190,87.5615,86.7671,87.7085
82.5528,82.2837,82.0692,82.4703,83.0069,82.3183,83.0022,82.5245
92.0821,92.0442,92.7319,93.0425,91.8672,90.0471,91.6361,91.8927
100.0000,99.8694,100.5224,100.6053,100.0161,98.2967,100.0091,99.8844
100.0000,97.5056,98.4608,97.9602,98.0017,97.6349,97.9889,97.9251
81.6637,79.7341,80.4979,79.9642,81.0479,80.7219,81.0612,80.5046
84.2001,84.1156,83.9415,83.2221,83.7079,84.6715,83.7685,83.9056
81.6198,80.6451,82.6478,81.0197,80.1766,80.7129,79.6655,80.8122
75.7613,77.5329,75.3261,77.2018,77.0614,76.9321,76.6754,76.7880
94.1673,97.8657,94.9434,97.8939,96.4093,96.8136,96.9570,96.8133
85.4556,84.7692,84.6981,83.9772,84.9178,84.5701,84.9174,84.6413
84.0938,82.8016,83.0531,83.4548,83.5130,83.4937,83.5176,83.3058
78.9296,77.5114,78.8466,77.7958,77.8959,77.9900,77.8041,77.9743
94.1641,96.7973,94.5918,96.0748,96.0696,94.5660,96.5640,95.7747
100.0000,99.6056,100.8559,100.1591,99.9705,99.2187,99.7712,99.9295
94.1664,95.2018,94.7061,94.4519,95.2357,95.0301,95.0707,94.9493
77.3782,76.4622,77.1491,77.8108,77.0633,77.0422,77.0279,77.0927
86.7264,86.7963,86.6217,86.9517,85.3692,86.9005,85.6635,86.3850
82.0168,82.2824,82.4272,82.6032,83.4553,82.2681,83.6102,82.7732
82.2692,83.4873,82.4948,83.6310,84.4842,82.8389,83.8323,83.4601
87.9807,82.3128,85.6842,82.5240,84.2571,84.0341,83.5709,83.7315
94.1671,96.1975,93.6953,94.8956,94.7007,93.8120,94.9554,94.7076
84.0040,85.8184,86.1036,86.3815,85.4246,85.2921,85.3912,85.7349
86.0520,86.9546,85.5180,87.3101,87.5047,87.8897,87.4634,87.1073
100.0000,98.6553,99.5584,99.3922,98.4593,97.9755,98.8371,98.8121
87.3857,88.3672,87.9296,87.1234,88.7960,88.7403,88.1913,88.1918
68.4867,68.6798,68.4267,69.3147,68.2845,69.2148,68.0170,68.6573
89.5633,90.4036,90.0536,90.0896,89.9958,89.7353,89.9334,90.0348
88.0330,88.3178,87.7431,87.5622,87.7025,88.4330,87.9534,87.9526
82.2722,83.7416,81.8435,84.1635,82.3285,83.6479,81.7270,82.9100
87.4021,89.9659,88.6383,89.3629,89.7764,88.9366,89.8650,89.4230
79.7964,79.8048,79.7884,80.1599,80.0703,79.7472,80.1208,79.9482
78.7018,78.4440,78.9276,79.4728,78.5879,78.1633,78.6053,78.6996
86.2936,88.0792,87.3484,86.5120,87.5566,87.3837,87.4674,87.3910
92.4892,93.0049,93.5187,92.3447,93.1517,94.8350,93.0952,93.3273
92.4892,91.3692,91.8593,90.7112,91.3801,90.3136,91.0938,91.1202
84.4200,84.8677,84.2734,84.3762,84.3638,84.6624,85.0937,84.6060
82.0283,82.4330,81.9697,82.6597,82.2357,81.9203,82.1080,82.2206
80.4806,80.5795,80.4397,80.4133,80.6689,80.7623,80.5051,80.5617
77.6232,77.5411,77.0912,77.9436,77.9342,78.0251,77.5094,77.6745
78.1513,78.0662,78.0859,78.6444,77.9867,77.3664,78.0545,78.0331
100.0000,99.6127,99.7606,98.7120,99.0701,100.1844,98.9114,99.3766
87.3890,87.0670,86.6845,87.5512,87.4112,86.3200,87.3151,87.0569
76.9058,76.3899,76.6162,77.3739,76.4694,76.8192,76.6085,76.7131
74.6653,73.2863,75.2155,74.6684,74.6920,74.8885,75.0946,74.6414
92.4892,88.9222,90.5204,89.8609,89.2149,89.0192,89.7031,89.5397
73.9892,72.9419,74.1504,74.0899,73.7902,73.1500,73.5242,73.6074
82.0283,82.2658,81.5494,82.5632,81.8124,81.9199,81.9342,82.0073
82.0054,82.0911,81.7269,82.2390,82.1198,81.8294,81.9488,81.9922
77.8609,77.5497,77.7978,77.8477,78.4382,79.0391,77.8017,78.0804
84.8443,85.7637,84.7928,84.6339,84.8878,83.5411,84.9212,84.7548
92.4892,91.7524,92.7644,91.1967,91.6024,93.8323,91.5106,92.1126
88.3336,92.7430,88.8162,93.2835,92.6133,92.5771,93.0662,92.1825
82.7399,80.5161,81.8996,80.5005,81.7484,81.8271,81.5550,81.3418
68.7226,70.3375,68.9721,71.2111,68.2640,67.7588,69.1092,69.2735
92.4892,88.0785,89.9133,88.6667,88.9591,88.1611,89.1081,88.8138
82.2801,82.3601,82.1972,82.6490,82.2648,82.3266,81.9838,82.2971
82.4180,82.3504,81.7910,82.1021,82.6813,82.0066,82.6662,82.2655
82.3313,81.2018,81.3310,80.5509,81.2191,80.7113,81.1445,81.0259
75.5425,75.8248,75.9377,75.0041,75.3874,74.5396,74.4089,75.1832
87.3592,88.1454,89.7102,88.8777,88.5311,88.3020,88.7322,88.7162
80.1637,80.2106,80.3448,80.7703,80.2242,80.0335,80.2147,80.2994
92.4892,89.8249,90.0994,89.5355,90.1307,91.0075,90.0310,90.1061
92.4892,91.9549,91.6342,91.3174,91.5343,92.3650,91.6692,91.7467
81.7596,81.6535,81.0927,81.1480,82.2942,82.5870,81.6903,81.7452
82.4295,82.7829,82.3434,82.6032,82.4238,82.3908,82.2387,82.4637
81.7208,81.7169,81.0935,81.2408,81.6689,81.0576,81.4502,81.3707
69.3176,71.2957,69.8173,71.6306,70.1422,69.9094,70.1355,70.4877
75.6056,76.9242,75.0275,77.1604,76.1287,77.8526,76.5909,76.6154
87.3592,87.0431,86.4648,86.3915,87.2727,85.5543,86.9847,86.6167
79.4336,79.6130,79.4137,79.4009,79.4242,79.1255,79.5759,79.4250
77.7913,78.1336,77.8372,78.1800,77.7106,77.8672,77.6803,77.9015
92.4892,90.7924,92.3653,90.8397,91.3761,91.9815,91.4562,91.4695
92.4892,91.6711,91.6778,91.3777,91.6167,92.0459,91.5741,91.6611
81.7836,83.0970,81.6164,82.4978,82.8587,83.2645,82.6926,82.6717
53.4766,55.0832,53.3708,54.3417,53.3054,53.4932,54.3890,53.9961
